_id,id_str,content,user_loc,user_screen_name,retweet_count,fav_count,created_at
5ffde72a5e4953000d99df27,1.34905460256665E+018,"@DrSurvivor Such an influence! I swore I'd never teach, especially high school. But, here I am.
That said, my mom had a scholarship to FAMU to play clarinet, but got pregnant, married, and stayed home. She was the constant ""there are HBCU's"" in my ear...thank goodness!","Kansas City, MO",Iceman_0693,0,1,2021-01-12 18:04:16
5ffde72a5e4953000d99df31,1.34905067481904E+018,Wait santana is actually the name of a lady in a poem they teach us in school,Minor,J1N_K1NG,0,1,2021-01-12 17:48:39
5ffde72a5e4953000d99df32,1.34905055926596E+018,Sarah Sanders: Former Trump spokesperson gets lectured on First Amendment by her old high school teacher https://t.co/em9kvp6RQh via @Yahoo It's a miracle that you survived high school. IN SPITE of what they tried to teach you. Good Luck Gov.😊,Florida,ElDuce44507562,0,0,2021-01-12 17:48:12
5ffde72a5e4953000d99df33,1.34905032570614E+018,"Rather than starting with the solution, students should first be taught to research and investigate the problem. https://t.co/QeqYbmiEOI","Washington, D.C.",mygreenschools,0,0,2021-01-12 17:47:16
5ffde72a5e4953000d99df35,1.34904992240287E+018,"@ProfessorCrunk Students likely do not learn to address or even write formal letters in elementary school anymore, much like the death of script. I wonder how much that also becomes an issue of class and privilege--having white collar parents who teach you &amp; pass down work place etiquette.","Washington, DC",Norrellexplains,0,2,2021-01-12 17:45:40
5ffde72a5e4953000d99df36,1.3490499134564E+018,"@fourantifakids him being a socialist, his refusal to condemn riots when he was in Birmingham jail, his death, and historical context. One of the biggest things that school failed to teach me was about other black revolutionary leaders. We talk about MLK but not X or Hampton etc","Minnesota, USA",UnstableFemboy,0,5,2021-01-12 17:45:38
5ffde72a5e4953000d99df37,1.34904981151384E+018,Palm Beach school district need to start holding their employees accountable when they don't teach required classes. You can't opt out of math so why did Latson allow students to opt out of required Holocaust education? Terminate Latsons teaching license.,"Miami, FL",BSzlamkowicz,0,0,2021-01-12 17:45:13
5ffde72a5e4953000d99df38,1.3490487221902E+018,@Cmelan_Ziie Find her affordable extra classes or a tutor that can help her were public school is lacking to teach her,Azania,MbelePika,0,2,2021-01-12 17:40:54
5ffde72a5e4953000d99df39,1.34904866070997E+018,"This semester in school, I have to teach myself everything. Like ugh! 🤦🏻‍♀️",California ❤️,BiebGomezSwifti,0,0,2021-01-12 17:40:39
5ffde72a5e4953000d99df3d,1.34904675408432E+018,"@bkhumberd in what school does he have the luxury of being 6ft apart?  In PA you only need to be 3ft apart in schools.  Being a teacher, I can also Imagine this is the teachers rule at this point in the year as to stop repeating the same thing and same discipline issues.  talk to the teach",USA,EchoAleYeah,0,0,2021-01-12 17:33:04
5ffde72a5e4953000d99df3f,1.34904611340019E+018,"@AmandavMulligen My 12 yr old needs minimal supervision, but SO works from home to help. He's virtual, but I constantly go over assignments / courses with him when I get home. Advantage: I teach middle school curriculum, which he does now.","Florida, USA",beketchai,0,0,2021-01-12 17:30:32
5ffde72a5e4953000d99df41,1.34904560588103E+018,@Mr_Ankrum I am retired but still substitute teach.  Every teacher I have talked with wants to be in school working with kids.  Teachers want to be safe and have a responsibility to their own family as well as their students . Unions are trying their best to navigate this pandemic as well.,"Kansas City, MO",CraigVanbebber,1,1,2021-01-12 17:28:31
5ffde72a5e4953000d99df44,1.34866124152761E+018,"Despite the pandemic- with school attendance rates dropping all across the country- Teach 360 students stayed strong and maintained a stellar 91.3% attendance rate throughout the year. We are so proud of their commitment and hard work!
#Amaanah #Houston #Refugees #NewAmericans https://t.co/b94WsA4J77","Texas, USA",AmaanahServices,0,0,2021-01-11 16:01:11
5ffde72a5e4953000d99df47,1.34865775302852E+018,"We are proud to share our founder's insights.  

At After-School All-Stars NY, we work every day to keep our students safe and health AND to teach them how to use their voice to protect their future. https://t.co/SPqyfbBATj",New York,ASASNewYork,0,0,2021-01-11 15:47:19
5ffde72a5e4953000d99df4e,1.3486550828464E+018,"@BeschlossDC @DrGJackBrown Overseas, the Armed Force’s Network (AFN) broadcasts “America History” instead of the usual “product commercials”. I always thought that THIS is what the US needed to do to teach our citizens.  We cld also make “School House Rock” mandatory viewing🙄. Ignorance is killing us!",Las Vegas,riversl706,0,1,2021-01-11 15:36:43
5ffde72a5e4953000d99df4f,1.34865501451707E+018,"@EMBuddy We have been going in person all year. I teach at a small, private school so it hasn’t been too bad. Unfortunately our town is in a HUGE outbreak right now where to positivity rate is close to 40%. All the public schools around are virtual.",Georgia,kmlewis1980,0,0,2021-01-11 15:36:26
5ffde72a5e4953000d99df51,1.34865426342629E+018,YES I CAN because I teach virtual school in a two bedroom Manhattan apartment and most families I know do this! Completely tone deaf. That’s going to be a no from me. https://t.co/tNtlJtFb3c,New York City,SJWhipp,0,1,2021-01-11 15:33:27
5ffde72a5e4953000d99df59,1.34865004293305E+018,"@JoeDellaGatta Still expecting the school corp to push that back today or tomorrow. They’ve had 27 days in person this year. 😩

I teach my own college courses starting Next Tuesday. Half of each class in the (bigger than usual) classroom once each week, the rest online, even office hours.","Indianapolis, IN",_AndrewScott,0,1,2021-01-11 15:16:41
5ffde72b5e4953000d99df5a,1.34864739880189E+018,@MarcShimo @sublimejah @juliettekayyem I never ventured to teach hs. I quit after being forcibly transferred to a  middle school. Seeing the AP on the way to break up a knife fight between two groups of 14 yr old girls was my canary in the proverbial coal mine.,Right behind you.,artisanunknown,0,2,2021-01-11 15:06:11
5ffde72b5e4953000d99df5d,1.34864469414269E+018,@NewsHourExtra @MOREcaucusUFT I would be very cautious about using this “data” at face value and insinuating that remote learning is better for anyone except school staff who are currently getting vaccinated and still do not want to return to teach their students in-person.,"Massachusetts, USA",AlexisKat6,0,0,2021-01-11 14:55:26
5ffde72b5e4953000d99df6b,1.34863661974257E+018,"The excuse I was given re: home school or lack there of...

Teachers don't have time to teach, they have to assess now too..............

I can't man lol.",Mordor,KymScally,0,1,2021-01-11 14:23:21
5ffde72b5e4953000d99df77,1.34862726287094E+018,@CTrevorNelson Glad I signed up last night. All the teachers who want to get vaccinated are trying to sign on and are greeted by another limp response from @dougducey. We have school to teach!,AZ,marnizarr,0,0,2021-01-11 13:46:10
5ffde72b5e4953000d99df7a,1.34862588389715E+018,"@TeacherLingua I am sorry. It is so hard to teach like that,  can't imagine w/high school. Huggs.
I am all online with possibilities of f2f studio later in semester if safe. But classes canceled today, 1st day, because campus network down since Saturday. https://t.co/ZfYj6JCdWl",USA,jjenna,0,1,2021-01-11 13:40:41
5ffde72b5e4953000d99df7b,1.34862530850163E+018,"The principal of my son's elementary school just told them that just because we don't get our way we can act inappropriately. Maybe she needs to teach ""Q"" and the Proudboys the same lesson.  #ArrestThemAllNow #25thAmendmentNow #ImpeachTrumpNow","Kentucky, USA",ScottHammer,0,1,2021-01-11 13:38:24
5ffde72b5e4953000d99df7c,1.34862504309863E+018,"@SJDJ @garydanewhite @leetramp @MsA_Physics @cossettej @RVieyraAEF @BarnettDreyfuss They are a friendly group!  Plus, I teach a section of HS physics at a local high school. I went to listen more than talk. There was a lot of good discussion",Oklahoma,SteveMaier_,0,1,2021-01-11 13:37:21
5ffde72c5e4953000d99df88,1.34861088427756E+018,"It is exhausting feeling like I'm supposed to just do my normal job and teach middle school kids, while also feeling like I need to do something to prevent another attack on my country. Wondering whether elected officials and those who can protect us will do their jobs.","Wayne, ME",aldtucker,1,1,2021-01-11 12:41:05
5ffde72c5e4953000d99df89,1.34861074222907E+018,"@JeremyVineOn5 My children’s school have been amazing! I can’t fault them. I can’t even turn my camera on zoom, yet teachers have to teach classes with parents too.",Warrington,shelleycatz,0,0,2021-01-11 12:40:31
5ffde72c5e4953000d99df97,1.3485983073088E+018,"@money_teach My school is allowing teachers to start virtual clubs. It’s not the same as coaching a sport, but can provide an extra income opportunity. Also, if you really aren’t feeling the extra job right now, maybe that’s just not what you should be doing right now..","New York, NY",sense_w_cents,0,3,2021-01-11 11:51:06
5ffde72e5e4953000d99dfdc,1.34850419994059E+018,"@VinGuptaMD Yes. I’ve been afraid for my niece. She is a daycare coordinator for the school district and as been in the classroom watching teachers kids, so they can teach their class!!! I guess her life doesn’t count.","California, USA",bettejf,0,1,2021-01-11 05:37:09
5ffde72e5e4953000d99dfe0,1.34849470302568E+018,"@VinGuptaMD I wish someone would listen to you about this, Doc. My son &amp; his wife
teach at a regional high school every day...no hybrid.Never close despite so many w/Covid one case at a time &amp; in NJ must have caught it on site to close. BOE &amp; parents happy! Distressing. Be safe.Blessings. 🙏","New Jersey, USA",NennoEllen,1,15,2021-01-11 04:59:25
5ffde72f5e4953000d99e000,1.34846332602463E+018,"Bc I honestly don’t see the point in going to the school, daily, just to teach from my computer while trying to maintain my 2 year old daughter and my two school aged children, who are also virtually learning. I’ve done that before, it’s damn near impossible .","Albany, GA",_TiaAudreana,0,0,2021-01-11 02:54:44
5ffde72f5e4953000d99e00c,1.34845091422346E+018,"@AustinISD Our city’s hospitals are overflowing. Cancel school, @AustinISD! If even one family is in an accident from the dangerous weather conditions, how will they receive adequate treatment? If a teacher is injured, who will teach their students with the sub shortage? Cancel now. Please.","Austin, Texas (sometimes 🇬🇧)",AmberElby,2,60,2021-01-11 02:05:25
5ffde7305e4953000d99e015,1.34844309958082E+018,"@nityanayar @AustinISD The roads are going to be icy in the morning and teachers are required for the most part to teach in school, not virtually. They deserve to have their safety taken into consideration. So do the children who attend in-person learning and ride the bus without seatbelts.",texas,emojen405,0,16,2021-01-11 01:34:22
5ffde7305e4953000d99e01f,1.34843747600898E+018,"Tomorrow I have to go back into the school building for my full work day and teach my (all remote) students from my classroom. I’m not very upset about it, but I have enjoyed the opportunity to work from home recently. I’m way more productive at home during my non-teaching hours.",IL,jbrtva,0,3,2021-01-11 01:12:01
5ffde7305e4953000d99e023,1.34843671483499E+018,"The need for more educators in Connecticut’s K-12 classrooms grew this school year as the pandemic created new challenges. 

Dozens of educators said they did not feel safe returning to a school building and requested they be allowed to teach remotely. 

https://t.co/iEeynTcL4R",Connecticut,CTMirror,1,3,2021-01-11 01:09:00
5ffde7305e4953000d99e029,1.34843100290609E+018,"""The union has said that no teacher should be required to teach in person until all school employees have had the opportunity to get vaccinated, or until the city’s positivity rate falls to 3 percent and its rate of new cases falls below 400 per day.""","Washington, DC",DeAngelisCorey,10,26,2021-01-11 00:46:18
5ffde7305e4953000d99e032,1.34842375277898E+018,"@Rachel67893383 @DrBradJohnson I'm not understanding your comments. I'm not asking the school to pay for my electric bill, I do think a laptop should be provided whether or not Ts are virtual. I teach the Ss who chose to be all virtual. We still have in person options too I just don't teach those sections","Mansfield, TX",TashmanEdu,0,0,2021-01-11 00:17:29
5ffde7305e4953000d99e03b,1.34841342986689E+018,@OUSD_Parents @GavinNewsom Wow. Wow. I want every one of the teachers who get vaxxed before the elderly to look our kids in the eye and tell them why they refuse to teach them at school. And then go to a nursing home to tell those folks how they deserve it more than a 75+ who’s been patiently waiting.,"Oregon, USA",PNW_working_mom,4,24,2021-01-10 23:36:28
5ffde7305e4953000d99e040,1.34840896183857E+018,"@Rapheeky @chrisspaces @christian_ebon @bdez__ @whatwenotgondo @_as1ya Healthcare workers are positions where technical abilities are just as important as emotional intelligence and compassion. You may feel PERSONALLY that you don't give them the same relevance, but there isn't a single medical school in the country that would teach otherwise.","Orlando, FL",ReggieDAES,0,0,2021-01-10 23:18:43
5ffde7305e4953000d99e041,1.3484070265657E+018,"@Principal4GT Mrs. Reeda Butler my Alg2/Trig teacher at Bayside High School told me the words that changed my life, “You are going to fail my class”.  I my first nine weeks grade was a B, because she helped me everyday after school. Years later, I had the honor to teach her grandson.","Virginia Beach, Va",l_pinner,0,0,2021-01-10 23:11:01
5ffde7315e4953000d99e046,1.34840443042989E+018,"Policies confirmed Friday, the day before yesterday, have been changed for Newport High School. Now teachers have to teach simultaneously in person AND virtual in the morning, and then continue to work from their classrooms in the afternoon, needlessly adding covid risk.","Covington via Floyd County, KY",KYCara,0,1,2021-01-10 23:00:43
5ffde7315e4953000d99e04a,1.34840425454166E+018,"School Of Life: Right now, many kids aren't in their classrooms — but there is so much to learn outside of school as well. This hour, TED speakers explore life lessons that teach us far more than any textbook. Listen tonight at 7pm https://t.co/Jo2QjaOlZT https://t.co/Pj8H0kBdQA","Montréal, Québec",CJAD800,0,2,2021-01-10 23:00:01
5ffde7315e4953000d99e07c,1.3483630714383E+018,"As a teacher from one of the LAST remaining school districts that are in-person, I feel like a villain by wanting to stand up for SAFETY. I keep hearing, “we don’t want to close schools.” That’s not what teachers want either!!  We want to teach remotely during a pandemic.","Waddell, AZ",L2Gura,0,10,2021-01-10 20:16:22
5ffde7325e4953000d99e084,1.34835671793595E+018,"@awesty73 @jdubbs1969 @RobSchneider So if the teachers are getting sick, who is going to teach the kids? Retired teachers who have made up most of the substitute teaching force and risking their lives by subbing right now.

https://t.co/cYkLXWTp2v",California,PJZive,0,0,2021-01-10 19:51:07
5ffde7335e4953000d99e09d,1.34833062173154E+018,We're spending this Sunday preparing kits for our students at the Detroit School of Arts to use to create set models for #romeoandjuliet. These items will be mailed. We take a holistic approach to the way we teach theater. This includes design and innovation. #ShakespeareSTEAM https://t.co/ew2MjEm2lk,"Detroit, MI",ShakesintheD,1,2,2021-01-10 18:07:25
5ffde7345e4953000d99e0c3,1.34830162084978E+018,Thinking of my colleagues who teach elementary school and are about to return to full in-person learning tomorrow in the midst of a pandemic and with no access to the vaccine yet.,"Centennial, Colorado, USA",VOnodera,0,9,2021-01-10 16:12:11
5ffde7405e4953000d99e299,1.34776713676936E+018,@SpencerJCox Does teachers just refer to school teachers? I’m a dance teacher in Utah and teach 40+ kids.,"Utah, USA",itsbrooooklyn,0,0,2021-01-09 04:48:20
5ffde7425e4953000d99e2ee,1.34769806865782E+018,"@RStation33 Thanks. My kid’s school@has returned to only virtual learning, so I’ve petitioned to teach remotely. Many staff and faculty won’t be given that option.","Phoenix, Arizona",moustique33,0,0,2021-01-09 00:13:53
5ffde7425e4953000d99e2f2,1.34769275153457E+018,"@FapeMomAdv @angrybklynmom The one benefit of remote for us is that I saw the failure of the school to teach my daughter w special needs.During remote I researched &amp; was able to work hard &amp; bring her to grade level on my own. Without remote to observe her I never would have known her potential.However, 1/2","Manhattan, NY",NYC_stateofmind,0,2,2021-01-08 23:52:45
5ffde7425e4953000d99e2f3,1.34769270101842E+018,@lindahaslett @Sflecce Tuesday a few teachers came into my school to teach because their home Internet is spotty... and the Internet went down in the building. A wiring issue that took until the next day to fix.,"Richmond Hill, ON",eet_cake,0,0,2021-01-08 23:52:33
5ffde7425e4953000d99e2f4,1.34769208506801E+018,@MarkChangizi Ill come in and teach! I have offered to volunteer and my kids’ hybrid school. I work in healthcare and know the risks.  I will do it.  Time to get other teachers who will do it,"California, USA",onlyrationalth1,0,2,2021-01-08 23:50:06
5ffde7455e4953000d99e36f,1.34761139997188E+018,"Teachers in @CherokeeSchools are still expected to report to school to teach digitally, and apparently if they have children they can bring them to work under constant supervision. https://t.co/SbqsEDocOe","Atlanta, Georgia, USA",Jamie1km,0,1,2021-01-08 18:29:29
5ffde7455e4953000d99e375,1.34760811404086E+018,"So Chicago public schools, who has an enrollment of 340,658, is back to in person school and any teacher who does not teach in person by Monday is getting fired. But #FCPS buildings remain closed. @Ts4OpenSchools @FcpsOpen","Virginia, USA",MJGood4three,1,13,2021-01-08 18:16:26
5ffde7465e4953000d99e3a2,1.34758734125537E+018,@Travisdhanraj @fordnation @Sflecce We have students that cannot do online learning due to vision and mobility issues ( to name but 2). These Ss need to be in school for sure. Problem is teachers like myself who teach all classes will need to be in school and virtual. It's disorganized beyond belief.,Innisfil. ON,DoCoRuMFC,0,1,2021-01-08 16:53:53
5ffde74b5e4953000d99e43b,1.34743347091469E+018,"Are you new to remote teaching? 

Last year I found ‘show and tell’ breaks where kids introduced pets was helpful for everyone’s stress levels. (Busiest day was 2🐶 3🐱 and 1 🐢) I still ask about taco the 🐶

(I teach high school...)
#remotelearning #onlinelearning #YouCanDoIt",New York City,MsDowdSci,1,19,2021-01-08 06:42:28
5ffde74d5e4953000d99e4aa,1.34735030811705E+018,Helping teach high school kids on zoom. Had to stay quiet the whole time. https://t.co/MPeNQrWmp3,calif☀️rnia,_heythereamanda,0,1,2021-01-08 01:12:00
5ffde76c5e4953000d99e8ec,1.34655200667296E+018,"As many of you know, I teach at a school here in Utah. It’s officially our turn to get the Covid-19 vaccine. Which brings me my question...Are you planning on getting the vaccine once it’s available to YOU?","Park City, UT",imthatnikki,0,0,2021-01-05 20:19:50
5ffde76d5e4953000d99e903,1.34653967198002E+018,@Suntimes I support every teacher that values living long enough to get vaccinated within the next few months and can then teach for many years. Delayed learning is ok. I missed most of 4th grade while homeless and went on to work at a college. You can catch up school as long you live.,"Milwaukee, WI",MilwaukeeForev1,0,0,2021-01-05 19:30:49
5ffde76d5e4953000d99e90a,1.34653477468552E+018,To move our whole school timetable online in order to teach over 1200 students remotely today for the very first time was an amazing achievement. Well done Chase Team👏🏻,"Malvern, Worcs",raggedstone68,0,1,2021-01-05 19:11:22
5ffde76d5e4953000d99e90d,1.34653281711577E+018,"@CTULocal1 It’s pretty direspeful to say you care about children’s education when you refuse to go into school and teach in person, but are fine with teachers traveling all over the world. It just proves you really don’t care about the kids #FireSarah #VouchersWork","Indianapolis, IN",TingyWingy,0,2,2021-01-05 19:03:35
5ffde7765e4953000d99ea0e,1.34643905842008E+018,Months of online learning forced educators to find new ways to teach engineering—and those new ways might become our new normal. https://t.co/DQ6QjQns3B https://t.co/9a974ykrx7,"New York, USA",ASMEdotorg,2,2,2021-01-05 12:51:01
5ffde77b5e4953000d99eaa5,1.34661789278006E+018,"@FinancialTimes @IsabelBerwick Asynchronous Learning: something that is done to children in virtual education that suits the education establishment, and the union’s schedule, rather than a child’s needs. The words that will define our children’s miseducation this year.","Wisconsin, USA",BottAFP,0,1,2021-01-06 00:41:39
5ffdf038642f4e034fae944c,1.34721817544487E+018,"/////Distance Learning Reminders///// #everystudenteveryclasseveryday End of Course exams begin Tuesday, January 19. These are state-mandated exams in Algebra 1, English 2, US History, and Biology 1. Reach out to your child's teacher if you have questions. #GoBigBlue","Aynor, South Carolina",AynorHighSchool,0,0,2021-01-07 16:26:57
5ffdfb71d17caa7111610ee9,1.3473432981308E+018,@Eliana67045140 @UFT @ChalkbeatNY @NYCMayor @NYCSchools @NYCHealthCommr @DrJayVarma @NYGovCuomo Whose the back to school crowd? Are you referring to the 6 year old who cannot focus on remote and is failing to learn to read. Maybe you’re referring to the special needs child who needs in person services. Maybe the homeless children who need school as a lifeline.,NYC,EducationMatt17,0,0,2021-01-08 00:44:09
5ffe2b47fcdca70acef8117a,1.3468922883714E+018,"Learn 3 easy ways to take #RemoteLearning to the next level in #HigherEd: smart structure, videos and feedback. via @EdTech_HigherEd https://t.co/ZlLWip6icd","Boulder, Colorado",wcet_info,0,0,2021-01-06 18:52:00
5fff3c11e4a2323a8dcaed8b,1.34902011536336E+018,My husband (a middle school music teacher) and several of our closest friends (also all k-12 teachers) have appointments to get the Covid-19 vaccine!!!! 😎😎😎,"Albany, NY",K_J_Waite,1,6,2021-01-12 15:47:13
